gender,order,int_corr,samerace,age_o,dec_o,age,imprace,imprelig,affluent_neighborhood,date,go_out,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,career_c_2.0,career_c_3.0,career_c_4.0,career_c_5.0,career_c_6.0,career_c_7.0,career_c_8.0,career_c_9.0,career_c_10.0,career_c_11.0,career_c_12.0,career_c_13.0,career_c_14.0,career_c_15.0,career_c_16.0,career_c_17.0,race_2.0,race_3.0,race_4.0,race_6.0,goal_2.0,goal_3.0,goal_4.0,goal_5.0,goal_6.0,race_o_2.0,race_o_3.0,race_o_4.0,race_o_6.0
1,1,0.27,0,22.0,0,29.0,1.0,1.0,0,5.0,2.0,7.0,3.0,5.0,8.0,7.0,7.0,3.0,2.0,7.0,8.0,6.0,4.0,9.0,7.0,9.0,7.0,1.0,8.0,30.0,20.0,20.0,20.0,10.0,0.0,30.0,5.0,10.0,20.0,30.0,5.0,7.0,8.0,8.0,8.0,8.0,6.0,9.0,9.0,6.0,8.0,7.0,3.0,6.0,2.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,22,-0.01,0,22.0,1,29.0,1.0,1.0,0,5.0,2.0,7.0,3.0,5.0,8.0,7.0,7.0,3.0,2.0,7.0,8.0,6.0,4.0,9.0,7.0,9.0,7.0,1.0,8.0,30.0,20.0,20.0,20.0,10.0,0.0,30.0,5.0,10.0,20.0,30.0,5.0,7.0,8.0,8.0,8.0,8.0,4.0,9.0,8.0,4.0,8.0,4.0,2.0,4.0,2.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,9,0.67,1,28.0,1,22.0,7.0,1.0,1,5.0,1.0,6.0,6.0,7.0,10.0,8.0,8.0,3.0,3.0,6.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,1.0,7.0,20.0,5.0,25.0,25.0,5.0,20.0,15.0,10.0,15.0,25.0,15.0,25.0,7.0,9.0,9.0,9.0,7.0,7.0,8.0,9.0,8.0,8.0,8.0,7.0,6.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,22,-0.04,0,26.0,0,22.0,7.0,1.0,1,5.0,1.0,6.0,6.0,7.0,10.0,8.0,8.0,3.0,3.0,6.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,1.0,7.0,20.0,5.0,25.0,25.0,5.0,20.0,15.0,10.0,15.0,25.0,15.0,25.0,7.0,9.0,9.0,9.0,7.0,8.0,7.0,8.0,7.0,6.0,6.0,7.0,5.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,3,0.36,1,23.0,1,22.0,7.0,1.0,1,5.0,1.0,6.0,6.0,7.0,10.0,8.0,8.0,3.0,3.0,6.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,1.0,7.0,20.0,5.0,25.0,25.0,5.0,20.0,15.0,10.0,15.0,25.0,15.0,25.0,7.0,9.0,9.0,9.0,7.0,5.0,7.0,8.0,4.0,6.0,6.0,5.0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,17,0.54,0,25.0,0,22.0,7.0,1.0,1,5.0,1.0,6.0,6.0,7.0,10.0,8.0,8.0,3.0,3.0,6.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,1.0,7.0,20.0,5.0,25.0,25.0,5.0,20.0,15.0,10.0,15.0,25.0,15.0,25.0,7.0,9.0,9.0,9.0,7.0,9.0,8.0,9.0,8.0,8.0,7.0,8.0,4.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,10,0.76,0,23.0,1,22.0,7.0,1.0,1,5.0,1.0,6.0,6.0,7.0,10.0,8.0,8.0,3.0,3.0,6.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,1.0,7.0,20.0,5.0,25.0,25.0,5.0,20.0,15.0,10.0,15.0,25.0,15.0,25.0,7.0,9.0,9.0,9.0,7.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,5.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,4,0.81,0,23.0,0,22.0,7.0,1.0,1,5.0,1.0,6.0,6.0,7.0,10.0,8.0,8.0,3.0,3.0,6.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,1.0,7.0,20.0,5.0,25.0,25.0,5.0,20.0,15.0,10.0,15.0,25.0,15.0,25.0,7.0,9.0,9.0,9.0,7.0,6.0,8.0,7.0,4.0,5.0,5.0,7.0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,20,0.19,0,23.0,0,22.0,7.0,1.0,1,5.0,1.0,6.0,6.0,7.0,10.0,8.0,8.0,3.0,3.0,6.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,1.0,7.0,20.0,5.0,25.0,25.0,5.0,20.0,15.0,10.0,15.0,25.0,15.0,25.0,7.0,9.0,9.0,9.0,7.0,6.0,8.0,9.0,8.0,8.0,5.0,8.0,3.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,6,0.62,1,27.0,1,22.0,7.0,1.0,1,5.0,1.0,6.0,6.0,7.0,10.0,8.0,8.0,3.0,3.0,6.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,1.0,7.0,20.0,5.0,25.0,25.0,5.0,20.0,15.0,10.0,15.0,25.0,15.0,25.0,7.0,9.0,9.0,9.0,7.0,8.0,8.0,8.0,6.0,6.0,4.0,7.0,6.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,11,0.56,0,30.0,0,22.0,7.0,1.0,1,5.0,1.0,6.0,6.0,7.0,10.0,8.0,8.0,3.0,3.0,6.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,1.0,7.0,20.0,5.0,25.0,25.0,5.0,20.0,15.0,10.0,15.0,25.0,15.0,25.0,7.0,9.0,9.0,9.0,7.0,7.0,8.0,7.0,8.0,7.0,6.0,6.0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,16,0.62,0,23.0,1,22.0,7.0,1.0,1,5.0,1.0,6.0,6.0,7.0,10.0,8.0,8.0,3.0,3.0,6.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,1.0,7.0,20.0,5.0,25.0,25.0,5.0,20.0,15.0,10.0,15.0,25.0,15.0,25.0,7.0,9.0,9.0,9.0,7.0,8.0,8.0,8.0,8.0,5.0,7.0,8.0,3.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,8,0.25,0,26.0,0,22.0,7.0,1.0,1,5.0,1.0,6.0,6.0,7.0,10.0,8.0,8.0,3.0,3.0,6.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,1.0,7.0,20.0,5.0,25.0,25.0,5.0,20.0,15.0,10.0,15.0,25.0,15.0,25.0,7.0,9.0,9.0,9.0,7.0,7.0,9.0,8.0,8.0,6.0,6.0,8.0,3.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,19,0.55,0,28.0,1,22.0,7.0,1.0,1,5.0,1.0,6.0,6.0,7.0,10.0,8.0,8.0,3.0,3.0,6.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,1.0,7.0,20.0,5.0,25.0,25.0,5.0,20.0,15.0,10.0,15.0,25.0,15.0,25.0,7.0,9.0,9.0,9.0,7.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,18,-0.06,0,26.0,1,22.0,7.0,1.0,1,5.0,1.0,6.0,6.0,7.0,10.0,8.0,8.0,3.0,3.0,6.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,1.0,7.0,20.0,5.0,25.0,25.0,5.0,20.0,15.0,10.0,15.0,25.0,15.0,25.0,7.0,9.0,9.0,9.0,7.0,6.0,7.0,7.0,8.0,6.0,6.0,7.0,4.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,14,0.73,0,22.0,1,22.0,7.0,1.0,1,5.0,1.0,6.0,6.0,7.0,10.0,8.0,8.0,3.0,3.0,6.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,1.0,7.0,20.0,5.0,25.0,25.0,5.0,20.0,15.0,10.0,15.0,25.0,15.0,25.0,7.0,9.0,9.0,9.0,7.0,7.0,9.0,9.0,8.0,9.0,8.0,8.0,5.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,15,0.14,1,27.0,0,22.0,7.0,1.0,1,5.0,1.0,6.0,6.0,7.0,10.0,8.0,8.0,3.0,3.0,6.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,1.0,7.0,20.0,5.0,25.0,25.0,5.0,20.0,15.0,10.0,15.0,25.0,15.0,25.0,7.0,9.0,9.0,9.0,7.0,4.0,8.0,8.0,4.0,5.0,7.0,4.0,7.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,21,0.48,1,25.0,1,22.0,7.0,1.0,1,5.0,1.0,6.0,6.0,7.0,10.0,8.0,8.0,3.0,3.0,6.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,1.0,7.0,20.0,5.0,25.0,25.0,5.0,20.0,15.0,10.0,15.0,25.0,15.0,25.0,7.0,9.0,9.0,9.0,7.0,7.0,9.0,9.0,9.0,9.0,5.0,8.0,6.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,5,0.78,0,24.0,1,22.0,7.0,1.0,1,5.0,1.0,6.0,6.0,7.0,10.0,8.0,8.0,3.0,3.0,6.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,1.0,7.0,20.0,5.0,25.0,25.0,5.0,20.0,15.0,10.0,15.0,25.0,15.0,25.0,7.0,9.0,9.0,9.0,7.0,5.0,8.0,7.0,8.0,5.0,4.0,7.0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,2,0.39,0,26.0,0,22.0,7.0,1.0,1,5.0,1.0,6.0,6.0,7.0,10.0,8.0,8.0,3.0,3.0,6.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,1.0,7.0,20.0,5.0,25.0,25.0,5.0,20.0,15.0,10.0,15.0,25.0,15.0,25.0,7.0,9.0,9.0,9.0,7.0,6.0,8.0,7.0,8.0,4.0,2.0,7.0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,1,0.62,0,24.0,0,22.0,7.0,1.0,1,5.0,1.0,6.0,6.0,7.0,10.0,8.0,8.0,3.0,3.0,6.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,1.0,7.0,20.0,5.0,25.0,25.0,5.0,20.0,15.0,10.0,15.0,25.0,15.0,25.0,7.0,9.0,9.0,9.0,7.0,5.0,7.0,7.0,7.0,4.0,2.0,6.0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,7,-0.58,0,29.0,0,22.0,7.0,1.0,1,5.0,1.0,6.0,6.0,7.0,10.0,8.0,8.0,3.0,3.0,6.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,1.0,7.0,20.0,5.0,25.0,25.0,5.0,20.0,15.0,10.0,15.0,25.0,15.0,25.0,7.0,9.0,9.0,9.0,7.0,5.0,7.0,7.0,7.0,7.0,5.0,6.0,4.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,13,0.22,1,22.0,1,22.0,7.0,1.0,1,5.0,1.0,6.0,6.0,7.0,10.0,8.0,8.0,3.0,3.0,6.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,1.0,7.0,20.0,5.0,25.0,25.0,5.0,20.0,15.0,10.0,15.0,25.0,15.0,25.0,7.0,9.0,9.0,9.0,7.0,4.0,8.0,8.0,4.0,5.0,2.0,4.0,4.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,12,0.1,1,22.0,1,22.0,7.0,1.0,1,5.0,1.0,6.0,6.0,7.0,10.0,8.0,8.0,3.0,3.0,6.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,1.0,7.0,20.0,5.0,25.0,25.0,5.0,20.0,15.0,10.0,15.0,25.0,15.0,25.0,7.0,9.0,9.0,9.0,7.0,4.0,7.0,6.0,4.0,4.0,2.0,5.0,4.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,14,0.36,0,28.0,1,32.0,1.0,1.0,0,4.0,2.0,8.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,5.0,4.0,6.0,3.0,6.0,6.0,6.0,6.0,50.0,0.0,10.0,30.0,0.0,10.0,40.0,20.0,0.0,30.0,10.0,0.0,7.0,8.0,9.0,8.0,8.0,7.0,7.0,9.0,8.0,7.0,8.0,8.0,10.0,2.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,5,0.57,0,26.0,1,32.0,1.0,1.0,0,4.0,2.0,8.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,5.0,4.0,6.0,3.0,6.0,6.0,6.0,6.0,50.0,0.0,10.0,30.0,0.0,10.0,40.0,20.0,0.0,30.0,10.0,0.0,7.0,8.0,9.0,8.0,8.0,8.0,5.0,5.0,8.0,6.0,5.0,6.0,5.0,2.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,8,0.02,0,23.0,0,32.0,1.0,1.0,0,4.0,2.0,8.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,5.0,4.0,6.0,3.0,6.0,6.0,6.0,6.0,50.0,0.0,10.0,30.0,0.0,10.0,40.0,20.0,0.0,30.0,10.0,0.0,7.0,8.0,9.0,8.0,8.0,5.0,7.0,7.0,5.0,6.0,3.0,5.0,3.0,2.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,22,0.02,1,25.0,0,32.0,1.0,1.0,0,4.0,2.0,8.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,5.0,4.0,6.0,3.0,6.0,6.0,6.0,6.0,50.0,0.0,10.0,30.0,0.0,10.0,40.0,20.0,0.0,30.0,10.0,0.0,7.0,8.0,9.0,8.0,8.0,8.0,7.0,6.0,7.0,7.0,5.0,7.0,5.0,0.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,15,0.07,1,23.0,0,32.0,1.0,1.0,0,4.0,2.0,8.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,5.0,4.0,6.0,3.0,6.0,6.0,6.0,6.0,50.0,0.0,10.0,30.0,0.0,10.0,40.0,20.0,0.0,30.0,10.0,0.0,7.0,8.0,9.0,8.0,8.0,8.0,5.0,6.0,7.0,7.0,6.0,5.0,5.0,2.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,9,-0.06,1,23.0,1,32.0,1.0,1.0,0,4.0,2.0,8.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,5.0,4.0,6.0,3.0,6.0,6.0,6.0,6.0,50.0,0.0,10.0,30.0,0.0,10.0,40.0,20.0,0.0,30.0,10.0,0.0,7.0,8.0,9.0,8.0,8.0,3.0,7.0,6.0,7.0,5.0,5.0,6.0,7.0,2.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,3,-0.08,1,23.0,0,32.0,1.0,1.0,0,4.0,2.0,8.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,5.0,4.0,6.0,3.0,6.0,6.0,6.0,6.0,50.0,0.0,10.0,30.0,0.0,10.0,40.0,20.0,0.0,30.0,10.0,0.0,7.0,8.0,9.0,8.0,8.0,5.0,4.0,7.0,4.0,7.0,4.0,4.0,3.0,2.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,11,0.09,0,27.0,1,32.0,1.0,1.0,0,4.0,2.0,8.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,5.0,4.0,6.0,3.0,6.0,6.0,6.0,6.0,50.0,0.0,10.0,30.0,0.0,10.0,40.0,20.0,0.0,30.0,10.0,0.0,7.0,8.0,9.0,8.0,8.0,6.0,3.0,5.0,6.0,5.0,4.0,5.0,4.0,2.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,16,0.27,0,30.0,1,32.0,1.0,1.0,0,4.0,2.0,8.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,5.0,4.0,6.0,3.0,6.0,6.0,6.0,6.0,50.0,0.0,10.0,30.0,0.0,10.0,40.0,20.0,0.0,30.0,10.0,0.0,7.0,8.0,9.0,8.0,8.0,3.0,4.0,5.0,4.0,5.0,6.0,5.0,5.0,2.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,21,0.13,1,23.0,0,32.0,1.0,1.0,0,4.0,2.0,8.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,5.0,4.0,6.0,3.0,6.0,6.0,6.0,6.0,50.0,0.0,10.0,30.0,0.0,10.0,40.0,20.0,0.0,30.0,10.0,0.0,7.0,8.0,9.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,2.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,13,0.21,1,26.0,0,32.0,1.0,1.0,0,4.0,2.0,8.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,5.0,4.0,6.0,3.0,6.0,6.0,6.0,6.0,50.0,0.0,10.0,30.0,0.0,10.0,40.0,20.0,0.0,30.0,10.0,0.0,7.0,8.0,9.0,8.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,10.0,2.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,2,0.04,0,28.0,0,32.0,1.0,1.0,0,4.0,2.0,8.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,5.0,4.0,6.0,3.0,6.0,6.0,6.0,6.0,50.0,0.0,10.0,30.0,0.0,10.0,40.0,20.0,0.0,30.0,10.0,0.0,7.0,8.0,9.0,8.0,8.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,2.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0.33,1,26.0,1,32.0,1.0,1.0,0,4.0,2.0,8.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,5.0,4.0,6.0,3.0,6.0,6.0,6.0,6.0,50.0,0.0,10.0,30.0,0.0,10.0,40.0,20.0,0.0,30.0,10.0,0.0,7.0,8.0,9.0,8.0,8.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,19,-0.2,1,22.0,1,32.0,1.0,1.0,0,4.0,2.0,8.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,5.0,4.0,6.0,3.0,6.0,6.0,6.0,6.0,50.0,0.0,10.0,30.0,0.0,10.0,40.0,20.0,0.0,30.0,10.0,0.0,7.0,8.0,9.0,8.0,8.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,8.0,2.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,20,0.39,0,27.0,1,32.0,1.0,1.0,0,4.0,2.0,8.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,5.0,4.0,6.0,3.0,6.0,6.0,6.0,6.0,50.0,0.0,10.0,30.0,0.0,10.0,40.0,20.0,0.0,30.0,10.0,0.0,7.0,8.0,9.0,8.0,8.0,4.0,6.0,5.0,6.0,5.0,5.0,6.0,9.0,2.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,4,0.37,0,25.0,1,32.0,1.0,1.0,0,4.0,2.0,8.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,5.0,4.0,6.0,3.0,6.0,6.0,6.0,6.0,50.0,0.0,10.0,30.0,0.0,10.0,40.0,20.0,0.0,30.0,10.0,0.0,7.0,8.0,9.0,8.0,8.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,2.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,10,-0.06,1,24.0,1,32.0,1.0,1.0,0,4.0,2.0,8.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,5.0,4.0,6.0,3.0,6.0,6.0,6.0,6.0,50.0,0.0,10.0,30.0,0.0,10.0,40.0,20.0,0.0,30.0,10.0,0.0,7.0,8.0,9.0,8.0,8.0,3.0,5.0,7.0,5.0,5.0,4.0,5.0,5.0,2.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,7,0.2,0,26.0,1,32.0,1.0,1.0,0,4.0,2.0,8.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,5.0,4.0,6.0,3.0,6.0,6.0,6.0,6.0,50.0,0.0,10.0,30.0,0.0,10.0,40.0,20.0,0.0,30.0,10.0,0.0,7.0,8.0,9.0,8.0,8.0,3.0,6.0,5.0,6.0,5.0,4.0,4.0,6.0,2.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,6,-0.3,0,24.0,0,32.0,1.0,1.0,0,4.0,2.0,8.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,5.0,4.0,6.0,3.0,6.0,6.0,6.0,6.0,50.0,0.0,10.0,30.0,0.0,10.0,40.0,20.0,0.0,30.0,10.0,0.0,7.0,8.0,9.0,8.0,8.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,3.0,2.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,12,-0.15,0,29.0,0,32.0,1.0,1.0,0,4.0,2.0,8.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,5.0,4.0,6.0,3.0,6.0,6.0,6.0,6.0,50.0,0.0,10.0,30.0,0.0,10.0,40.0,20.0,0.0,30.0,10.0,0.0,7.0,8.0,9.0,8.0,8.0,5.0,7.0,7.0,7.0,7.0,5.0,6.0,4.0,0.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,18,0.27,0,22.0,0,32.0,1.0,1.0,0,4.0,2.0,8.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,5.0,4.0,6.0,3.0,6.0,6.0,6.0,6.0,50.0,0.0,10.0,30.0,0.0,10.0,40.0,20.0,0.0,30.0,10.0,0.0,7.0,8.0,9.0,8.0,8.0,3.0,8.0,6.0,5.0,5.0,4.0,6.0,2.0,1.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,17,-0.58,0,22.0,1,32.0,1.0,1.0,0,4.0,2.0,8.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,5.0,4.0,6.0,3.0,6.0,6.0,6.0,6.0,50.0,0.0,10.0,30.0,0.0,10.0,40.0,20.0,0.0,30.0,10.0,0.0,7.0,8.0,9.0,8.0,8.0,5.0,6.0,5.0,5.0,5.0,3.0,5.0,5.0,2.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,18,0.58,0,28.0,0,22.0,6.0,6.0,0,4.0,1.0,8.0,9.0,8.0,9.0,9.0,9.0,4.0,6.0,8.0,8.0,6.0,7.0,9.0,7.0,7.0,7.0,6.0,7.0,30.0,10.0,20.0,15.0,15.0,10.0,20.0,15.0,20.0,15.0,25.0,5.0,8.0,8.0,9.0,10.0,10.0,1.0,6.0,5.0,5.0,4.0,3.0,5.0,0.0,2.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,9,0.13,0,26.0,0,22.0,6.0,6.0,0,4.0,1.0,8.0,9.0,8.0,9.0,9.0,9.0,4.0,6.0,8.0,8.0,6.0,7.0,9.0,7.0,7.0,7.0,6.0,7.0,30.0,10.0,20.0,15.0,15.0,10.0,20.0,15.0,20.0,15.0,25.0,5.0,8.0,8.0,9.0,10.0,10.0,8.0,6.0,6.0,5.0,4.0,7.0,7.0,5.0,2.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
